session,camera,tracker,difficulty,bedding,animals,mota,motp,idf1,idp,idr,idtp,idfp,idfn,num_switches,num_fragmentations,precision,recall,num_false_positives,num_misses,num_detections,num_objects,num_predictions,mostly_tracked,partially_tracked,mostly_lost,num_unique_objects,num_frames
10072022200754,back,luc3d_paf_l1_flip,5,white,1,0.0746651179819964,0.0,0.1389551344556572,1.0,0.0746651179819965,5914.0,0.0,73293.0,0,0,1.0,0.0746651179819965,0,73293,5914,79207,5914,0,0,1,1,81052
10072022200754,backL,luc3d_paf_l1_flip,5,white,1,0.0747292652875948,0.0001515424698441,0.1393014417566507,0.9998268098372012,0.0748719278905388,5773.0,1.0,71332.0,0,2,0.9984429065743944,0.0748459892354581,9,71334,5771,77105,5780,0,0,1,1,81052
10072022194521,topL,luc3d_paf_l1_flip,5,white,1,0.9993224402574729,0.0001281042295425,0.9998696864656365,1.0002085723224527,0.9997654600891251,38364.0,-8.0,9.0,0,5,0.999765411182067,0.9995569801683476,9,17,38356,38373,38365,1,0,0,1,38410
10072022200754,mid,luc3d_paf_l1_flip,5,white,1,0.014576425459983,0.0,0.0287340117396765,1.0,0.014576425459983,1121.0,0.0,75784.0,0,0,1.0,0.014576425459983,0,75784,1121,76905,1121,0,0,1,1,81052
10072022200754,midL,luc3d_paf_l1_flip,5,white,1,0.0748728254725867,0.0,0.1393147611479854,1.0,0.0748728254725868,5961.0,0.0,73654.0,0,1,1.0,0.0748728254725868,0,73654,5961,79615,5961,0,0,1,1,81052
10072022200754,top,luc3d_paf_l1_flip,5,white,1,0.0869471876341777,0.0,0.1599841990914477,1.0,0.0869471876341777,6885.0,0.0,72301.0,0,0,1.0,0.0869471876341777,0,72301,6885,79186,6885,0,0,1,1,81052
10072022200754,topL,luc3d_paf_l1_flip,5,white,1,0.0861918205211482,0.0,0.1587046024334705,1.0,0.0861918205211482,6900.0,0.0,73154.0,0,0,1.0,0.0861918205211482,0,73154,6900,80054,6900,0,0,1,1,81052
10202022145302,back,luc3d_paf_l1_flip,3,black,1,0.0234038498189441,0.0,0.0457372714067563,1.0,0.0234038498189441,1228.0,0.0,51242.0,0,0,1.0,0.0234038498189441,0,51242,1228,52470,1228,0,0,1,1,54768
10202022145302,backL,luc3d_paf_l1_flip,3,black,1,0.2685307743216413,0.0,0.4234353036648456,1.0,0.2685859254356938,14610.0,0.0,39786.0,0,2,0.9998631168297858,0.2685675417310096,2,39787,14609,54396,14611,0,1,0,1,54768
10072022205445,back,luc3d_paf_l1_flip,5,white,1,0.8277880468268638,0.000187473666321,0.9060467373501122,1.0002678850475497,0.8282316697473814,67211.0,-18.0,13939.0,0,3,0.99973218669563,0.8280098582871226,18,13957,67193,81150,67211,1,0,0,1,81453
10072022205445,backL,luc3d_paf_l1_flip,5,white,1,0.8321281315403607,8.855731098557946e-05,0.9084865851907072,1.000075285331406,0.8323913125211485,66419.0,-5.0,13374.0,0,3,0.9997892391533436,0.8323035855275526,14,13381,66412,79793,66426,1,0,0,1,81453
10072022205445,mid,luc3d_paf_l1_flip,5,white,1,0.8525089760515244,1.780823288353385e-05,0.920500253056658,1.000086821884903,0.8527310639242928,69113.0,-6.0,11936.0,0,11,0.9998553136077551,0.8526323582030624,10,11944,69105,81049,69115,1,0,0,1,81453
10202022145302,mid,luc3d_paf_l1_flip,3,black,1,0.4694524867685838,0.0002118950874213,0.6393858042501944,1.0003925571170604,0.4699503937153079,25484.0,-10.0,28743.0,0,1,0.9994114646682624,0.4697291017389861,15,28755,25472,54227,25487,0,1,0,1,54768
10072022205445,midL,luc3d_paf_l1_flip,5,white,1,0.8421382719693057,0.0002624197854722,0.9147344751889932,1.000394045534151,0.8429499003910573,68547.0,-27.0,12771.0,0,36,0.9994602873605136,0.8425932757814998,37,12800,68518,81318,68555,1,0,0,1,81453
10072022205445,topL,luc3d_paf_l1_flip,5,white,1,0.8745530722824952,0.0001802924481444,0.9332162608444944,1.0000561750414292,0.8749339591345268,71210.0,-4.0,10179.0,0,15,0.9996911110175084,0.8748233790807112,22,10188,71201,81389,71223,1,0,0,1,81453
10072022205445,top,luc3d_paf_l1_flip,5,white,1,0.874479454578957,0.0001483211664621,0.9332451129395734,1.0001123264205782,0.8749953934033536,71229.0,-8.0,10176.0,0,18,0.9996069789312634,0.8748234137952214,28,10190,71215,81405,71243,1,0,0,1,81453
10202022152641,backL,luc3d_paf_l1_flip,5,black,1,0.1638206851925081,0.0002106436489474,0.2815752895752896,1.0001097092704334,0.1638566344321817,9116.0,-1.0,46518.0,0,1,0.9998903027643704,0.1638386598123449,1,46519,9115,55634,9116,0,0,1,1,55728
10202022152641,back,luc3d_paf_l1_flip,5,black,1,0.3573217986843291,0.000286345493449,0.5265729345069768,0.9997479330510184,0.3574119131296747,19831.0,5.0,35654.0,0,5,0.9997479330510184,0.3574119131296747,5,35654,19831,55485,19836,0,1,0,1,55728
10202022145302,midL,luc3d_paf_l1_flip,3,black,1,0.9993591034773214,0.0002212095356128,0.9999725372806416,1.0002014393759042,1.0001281793045358,54618.0,-11.0,-7.0,0,7,0.999524053598887,0.9998351980370256,26,9,54602,54611,54628,1,0,0,1,54768
10202022152641,mid,luc3d_paf_l1_flip,5,black,1,0.400028830906732,0.0005556244146023,0.5714947617699297,1.0000450430160803,0.400064869540147,22202.0,-1.0,33294.0,0,28,0.9999549590127016,0.4000468502234395,1,33295,22201,55496,22202,0,1,0,1,55728
10202022145302,top,luc3d_paf_l1_flip,3,black,1,0.999689560088384,0.0001391377814387,0.9999726099937004,1.0000365223425431,1.0000365223425431,54763.0,-2.0,-2.0,0,3,0.9997808939526732,0.9999086941436424,12,5,54756,54761,54768,1,0,0,1,54768
10202022145302,topL,luc3d_paf_l1_flip,3,black,1,0.9993243613388602,0.000157264389694,1.0000273850057966,1.0002373865566168,1.0002373865566168,54776.0,-13.0,-13.0,0,3,0.9994524148505092,0.999872176469514,30,7,54756,54763,54786,1,0,0,1,54768
10202022155850,backL,luc3d_paf_l1_flip,5,black,1,0.0610739630091825,0.0,0.1151172588119646,1.0,0.0610739630091825,3279.0,0.0,50410.0,0,0,1.0,0.0610739630091825,0,50410,3279,53689,3279,0,0,1,1,54516
10202022155850,back,luc3d_paf_l1_flip,5,black,1,0.1090160743089159,3.140752271103047e-07,0.1965996288680475,1.0,0.1090160743089159,5880.0,0.0,48057.0,0,1,1.0,0.1090160743089159,0,48057,5880,53937,5880,0,0,1,1,54516
10202022155850,mid,luc3d_paf_l1_flip,5,black,1,0.0996525495351676,9.572633689723045e-07,0.1812437020716981,1.0,0.0996525495351676,5306.0,0.0,47939.0,0,3,1.0,0.0996525495351676,0,47939,5306,53245,5306,0,0,1,1,54516
10202022152641,topL,luc3d_paf_l1_flip,5,black,1,0.4219741501734706,3.839598341099133e-05,0.5935355016496227,0.9999574069341512,0.422028078879721,23477.0,1.0,32152.0,0,1,0.9998722316865416,0.422028078879721,3,32152,23477,55629,23480,0,1,0,1,55728
10202022152641,midL,luc3d_paf_l1_flip,5,black,1,0.980943297763222,0.0002522650426951,0.99067592718689,1.0001833214174412,0.981789062640586,54559.0,-10.0,1012.0,0,7,0.999431963938872,0.9815011426823343,31,1028,54543,55571,54574,1,0,0,1,55728
10202022152641,top,luc3d_paf_l1_flip,5,black,1,0.9813315622251342,7.773538720042618e-05,0.990743592065936,1.000109713282621,0.9817803227485684,54694.0,-6.0,1015.0,0,2,0.999707500776951,0.981618768960132,16,1024,54685,55709,54701,1,0,0,1,55728
10202022155850,midL,luc3d_paf_l1_flip,5,black,1,0.0930504293636514,0.0,0.1702582549971154,1.0,0.0930504293636515,5017.0,0.0,48900.0,0,3,1.0,0.0930504293636515,0,48900,5017,53917,5017,0,0,1,1,54516
10202022163211,back,luc3d_paf_l1_flip,6,black,1,0.0,,0.0,,0.0,0.0,0.0,36014.0,0,0,,0.0,0,36014,0,36014,0,0,0,1,1,59742
10202022163211,backL,luc3d_paf_l1_flip,6,black,1,0.007524913565182,0.0,0.014937424303593,1.0,0.007524913565182,333.0,0.0,43920.0,0,0,1.0,0.007524913565182,0,43920,333,44253,333,0,0,1,1,59742
10202022163211,mid,luc3d_paf_l1_flip,6,black,1,0.0124280999528524,0.0,0.0245510766708889,1.0,0.0124280999528524,659.0,0.0,52366.0,0,2,1.0,0.0124280999528524,0,52366,659,53025,659,0,0,1,1,59742
10202022163211,midL,luc3d_paf_l1_flip,6,black,1,0.0119972099511741,0.0,0.0237099664568304,1.0,0.0119972099511741,516.0,0.0,42494.0,0,3,1.0,0.0119972099511741,0,42494,516,43010,516,0,0,1,1,59742
10202022163211,top,luc3d_paf_l1_flip,6,black,1,0.004930401082395,0.0001973091194456,0.0098124229838893,1.0,0.004930401082395,215.0,0.0,43392.0,0,0,1.0,0.004930401082395,0,43392,215,43607,215,0,0,1,1,59742
10202022163211,topL,luc3d_paf_l1_flip,6,black,1,0.0073925939241415,0.0,0.0146766890460152,1.0,0.0073925939241416,329.0,0.0,44175.0,0,0,1.0,0.0073925939241416,0,44175,329,44504,329,0,0,1,1,59742
10202022155850,top,luc3d_paf_l1_flip,5,black,1,0.5953300949436962,2.398789384509941e-05,0.7463409570603093,1.0,0.5953300949436962,32355.0,0.0,21993.0,0,3,1.0,0.5953300949436962,0,21993,32355,54348,32355,0,1,0,1,54516
10202022155850,topL,luc3d_paf_l1_flip,5,black,1,0.5942838249880606,0.0,0.7455182266463892,1.0,0.5942838249880606,32354.0,0.0,22088.0,0,3,1.0,0.5942838249880606,0,22088,32354,54442,32354,0,1,0,1,54516
10202022170717,backL,luc3d_paf_l1_flip,5,black,1,0.179802317402732,3.076124401925632e-05,0.3048007530593034,1.0,0.179802317402732,9714.0,0.0,44312.0,0,0,1.0,0.179802317402732,0,44312,9714,54026,9714,0,0,1,1,54228
10202022170717,back,luc3d_paf_l1_flip,5,black,1,0.6837110639723122,0.0003513795757815,0.8123314917127071,1.0001904710075915,0.6839715678612631,36758.0,-7.0,16984.0,0,2,0.9998095652647044,0.6838413159167877,7,16991,36751,53742,36758,0,1,0,1,54228
10202022170717,mid,luc3d_paf_l1_flip,5,black,1,0.6536927621861153,0.0001068522453625,0.7906358846119497,0.9999152877393122,0.6538220088626292,35411.0,3.0,18749.0,0,2,0.9998305850463068,0.6538035450516987,6,18750,35410,54160,35416,0,1,0,1,54228
10202022170717,midL,luc3d_paf_l1_flip,5,black,1,0.9934685141792284,9.203576774291092e-05,0.996817525811346,0.9997402019002376,0.994003579401834,53874.0,14.0,325.0,0,112,0.9995546731486464,0.9939113267772468,24,330,53869,54199,53893,1,0,0,1,54228
10202022170717,top,luc3d_paf_l1_flip,5,black,1,0.9983587511756136,4.685069119908038e-05,0.9991975428207752,0.9995755517826824,0.9988566581223376,54165.0,23.0,62.0,0,20,0.9995202066801993,0.9988382171243108,26,63,54164,54227,54190,1,0,0,1,54228
10202022170717,topL,luc3d_paf_l1_flip,5,black,1,0.9983772220992844,4.573793834354935e-05,0.9991882667650586,0.9996124174079952,0.9987644759165007,54161.0,21.0,67.0,0,12,0.9996124174079952,0.9987644759165007,21,67,54161,54228,54182,1,0,0,1,54228
10212022155401,mid,luc3d_paf_l1_flip,2,white,1,0.314137289218546,3.432968649944767e-05,0.4781104448374754,1.00002947678703,0.314155809280403,33926.0,-1.0,74065.0,0,6,0.9999705240818252,0.3141465492494745,1,74066,33925,107991,33926,0,1,0,1,108035
10212022165516,backL,luc3d_paf_l1_flip,2,white,1,0.1604360502906383,0.0,0.2765375198041193,1.000057873719544,0.1604546214273775,17280.0,-1.0,90414.0,0,0,0.9999421296296296,0.1604453358590079,1,90415,17279,107694,17280,0,0,1,1,108133
10212022165516,back,luc3d_paf_l1_flip,2,white,1,0.2062909518910853,4.9009053723560713e-05,0.3420251997541487,1.0,0.2062909518910853,22259.0,0.0,85642.0,0,1,1.0,0.2062909518910853,0,85642,22259,107901,22259,0,1,0,1,108133
10212022155401,back,luc3d_paf_l1_flip,2,white,1,0.999888905347356,2.4863256644835465e-05,1.000027772891806,1.0000833233036763,1.000055547326322,108022.0,-9.0,-6.0,0,2,0.999916683638518,0.999972226336839,9,3,108013,108016,108022,1,0,0,1,108035
10212022155401,backL,luc3d_paf_l1_flip,2,white,1,0.999833296288064,6.043210635947752e-06,0.999981477022246,1.0000648358264252,0.9999629547306808,107972.0,-7.0,4.0,0,2,0.9999351683769866,0.9998981255093724,7,11,107965,107976,107972,1,0,0,1,108035
10212022165516,mid,luc3d_paf_l1_flip,2,white,1,0.1335350965957091,0.0,0.2356082259768552,1.0,0.1335350965957091,14384.0,0.0,93333.0,0,2,1.0,0.1335350965957091,0,93333,14384,107717,14384,0,0,1,1,108133
10212022155401,midL,luc3d_paf_l1_flip,2,white,1,0.9973090092514406,4.530197263865416e-06,0.9986526918288082,1.0,0.9973090092514406,107477.0,0.0,290.0,0,13,1.0,0.9973090092514406,0,290,107477,107767,107477,1,0,0,1,108035
10212022175626,back,luc3d_paf_l1_flip,6,white,2,0.8184592075082595,0.0007206526906162,0.6370681968862166,0.6973997046825338,0.5863933839776099,27866.0,12091.0,19655.0,39,3,0.987137459022547,0.8300961680099325,514,8074,39447,47521,39961,2,0,0,2,27105
10212022165516,top,luc3d_paf_l1_flip,2,white,1,0.0537262501970456,5.323700295456366e-05,0.1019738289465579,1.0,0.0537262501970457,5794.0,0.0,102049.0,0,0,1.0,0.0537262501970457,0,102049,5794,107843,5794,0,0,1,1,108133
10212022155401,top,luc3d_paf_l1_flip,2,white,1,0.9988428818721246,4.348034246385852e-06,0.9994211060116984,1.0,0.9988428818721246,107902.0,0.0,125.0,0,9,1.0,0.9988428818721246,0,125,107902,108027,107902,1,0,0,1,108035
10212022165516,topL,luc3d_paf_l1_flip,2,white,1,0.0537852855777882,0.0,0.1020801605676206,1.0,0.0537852855777882,5798.0,0.0,102001.0,0,3,1.0,0.0537852855777882,0,102001,5798,107799,5798,0,0,1,1,108133
10212022165516,midL,luc3d_paf_l1_flip,2,white,1,0.2052436687073184,0.0,0.3406357587266299,1.0000906536125465,0.2052808842410822,22064.0,-2.0,85418.0,0,10,0.999909354604786,0.2052622764742003,2,85420,22062,107482,22064,0,1,0,1,108133
10212022175626,backL,luc3d_paf_l1_flip,6,white,2,0.8319586279130662,0.000557847479823,0.5841551377557054,0.6376261648467952,0.5389936283494806,24701.0,14038.0,21127.0,25,0,0.9923855247534976,0.8389412586191848,295,7381,38447,45828,38742,2,0,0,2,27105
10212022155401,topL,luc3d_paf_l1_flip,2,white,1,0.9986854529632851,5.980759699926253e-06,0.9993423612011634,0.9999721949320628,0.9987872840717632,107891.0,3.0,131.0,0,11,0.9998980556430836,0.9987872840717632,11,131,107891,108022,107902,1,0,0,1,108035
10212022175626,mid,luc3d_paf_l1_flip,6,white,2,0.8127163158109043,0.0011451013332998,0.6170695784099843,0.6766320186516417,0.5672258642452869,27861.0,13315.0,21257.0,26,7,0.9849695262608358,0.8258479579787451,619,8554,40564,49118,41183,2,0,0,2,27105
10212022181154,back,luc3d_paf_l1_flip,6,white,2,0.1173769204042479,0.0001180554770609,0.2131215934324742,0.9765663542180564,0.1196126712690907,7918.0,190.0,58279.0,14,1,0.980019733596448,0.1200356511624393,162,58251,7946,66197,8108,0,0,2,2,41568
10212022175626,midL,luc3d_paf_l1_flip,6,white,2,0.9842788618498708,0.001452444049703,0.6523600851383499,0.6506493506493507,0.6542605288932419,26052.0,13988.0,13767.0,44,23,0.9898379566053284,0.9956051131369448,407,175,39644,39819,40051,2,0,0,2,27105
10212022181154,backL,luc3d_paf_l1_flip,6,white,2,0.1001027780296847,0.0002306009804051,0.1840507612821883,0.9864845012487146,0.1014933043136543,6715.0,92.0,59447.0,0,0,0.9864845012487146,0.1014933043136543,92,59447,6715,66162,6807,0,0,2,2,41568
10212022175626,top,luc3d_paf_l1_flip,6,white,2,0.8306701451165824,0.0007038755292174,0.5957409440175632,0.6455419164525644,0.5530735366052503,27136.0,14900.0,21928.0,44,9,0.9852983157293748,0.8441627262351215,618,7646,41418,49064,42036,2,0,0,2,27105
10212022175626,topL,luc3d_paf_l1_flip,6,white,2,0.8069114382878204,0.0008187229869142,0.6042520122120455,0.6643069862813065,0.5541776121530535,27214.0,13752.0,21893.0,37,7,0.9840607303261082,0.8209623882542204,653,8792,40315,49107,40968,2,0,0,2,27105
10212022181154,mid,luc3d_paf_l1_flip,6,white,2,0.1190332563994964,3.228135295627704e-05,0.2149042338120668,0.9874355670103092,0.1205806756189676,9195.0,117.0,67061.0,4,4,0.9873349790705164,0.1206331305077633,118,67057,9199,76256,9317,0,0,2,2,41568
10212022181154,midL,luc3d_paf_l1_flip,6,white,2,0.1409494768939593,0.0012172254038175,0.2536901421303584,0.9601105163184251,0.1461542505651648,11120.0,462.0,64964.0,12,6,0.9634778103954412,0.1466668419115714,423,64925,11159,76084,11582,0,0,2,2,41568
10212022181154,top,luc3d_paf_l1_flip,6,white,2,0.1115289035766793,0.0,0.2036408587855252,0.9821147356580427,0.1135976268231436,8731.0,159.0,68128.0,0,3,0.9821147356580427,0.1135976268231436,159,68128,8731,76859,8890,0,0,2,2,41568
10212022181154,topL,luc3d_paf_l1_flip,6,white,2,0.1385767307593175,0.0021923828113226,0.2426172878276376,0.9362070457889724,0.1393886282798082,10816.0,737.0,66780.0,26,2,0.9660181582360572,0.1439764936336924,393,66424,11172,77596,11565,0,0,2,2,41568
10302022010116,back,luc3d_paf_l1_flip,1,black,1,0.7406777467600895,2.936158139756033e-05,0.8510466561169111,1.0000249594409083,0.740714721487863,40066.0,-1.0,14025.0,0,0,0.9999750411820496,0.7406962341239762,1,14026,40065,54091,40066,0,1,0,1,54133
10302022010116,backL,luc3d_paf_l1_flip,1,black,1,1.0,0.0,1.0,1.0,1.0,54133.0,0.0,0.0,0,0,1.0,1.0,0,0,54133,54133,54133,1,0,0,1,54133
10302022010116,mid,luc3d_paf_l1_flip,1,black,1,0.9987992536899858,0.0,0.9993992661805344,1.0,0.9987992536899858,54068.0,0.0,65.0,0,9,1.0,0.9987992536899858,0,65,54068,54133,54068,1,0,0,1,54133
10302022010116,midL,luc3d_paf_l1_flip,1,black,1,0.994038361845516,0.0,0.9970102690757832,1.0,0.994038361845516,53690.0,0.0,322.0,0,25,1.0,0.994038361845516,0,322,53690,54012,53690,1,0,0,1,54133
10302022010116,top,luc3d_paf_l1_flip,1,black,1,0.9985036300825776,0.0,0.9992512548414232,1.0,0.9985036300825776,54050.0,0.0,81.0,0,11,1.0,0.9985036300825776,0,81,54050,54131,54050,1,0,0,1,54133
10302022013209,back,luc3d_paf_l1_flip,1,black,1,0.5961060627573478,0.0001406480517044,0.7470061711235892,1.000059543302867,0.5961770552321454,33591.0,-2.0,22753.0,0,7,0.9999404602423267,0.5961415589947465,2,22755,33589,56344,33591,0,1,0,1,56412
10302022010116,topL,luc3d_paf_l1_flip,1,black,1,0.998429532185352,0.0001319501510168,0.9992511579317168,1.0000370089376585,0.9985034365531004,54043.0,-2.0,81.0,0,13,0.9999629924319524,0.9984664843692262,2,83,54041,54124,54043,1,0,0,1,54133
10302022013209,backL,luc3d_paf_l1_flip,1,black,1,1.0,0.0,1.0,1.0,1.0,56406.0,0.0,0.0,0,0,1.0,1.0,0,0,56406,56406,56406,1,0,0,1,56412
10302022020456,back,luc3d_paf_l1_flip,1,black,1,0.530559646539028,1.3619947983190016e-05,0.6933512941402867,1.0000693914370966,0.5306332842415317,28824.0,-2.0,25496.0,0,0,0.9999306133777408,0.5305964653902798,2,25498,28822,54320,28824,0,1,0,1,54417
10302022013209,mid,luc3d_paf_l1_flip,1,black,1,0.9992731785144476,0.0,0.9996364571418438,1.0,0.9992731785144476,56369.0,0.0,41.0,0,6,1.0,0.9992731785144476,0,41,56369,56410,56369,1,0,0,1,56412
10302022013209,midL,luc3d_paf_l1_flip,1,black,1,0.9964801877233216,5.452075409825829e-06,0.9982369911315312,1.0,0.9964801877233216,56055.0,0.0,198.0,0,17,1.0,0.9964801877233216,0,198,56055,56253,56055,1,0,0,1,56412
10302022013209,top,luc3d_paf_l1_flip,1,black,1,0.9991136166214613,6.083743298234481e-06,0.9996098391473212,1.0000532273517615,0.9992199826268858,56365.0,-3.0,44.0,0,7,0.9999467754812384,0.9991667996241734,3,47,56362,56409,56365,1,0,0,1,56412
10302022020456,backL,luc3d_paf_l1_flip,1,black,1,0.9999632420510935,4.5094825122898215e-06,1.0000183786366728,1.0000367579489065,1.0000367579489065,54412.0,-2.0,-2.0,0,0,0.9999632434021908,1.0,2,0,54410,54410,54412,1,0,0,1,54417
10302022013209,topL,luc3d_paf_l1_flip,1,black,1,0.9991136009076726,0.0001132840114321,0.9997340095401912,1.00017740562021,0.9994681605446036,56378.0,-10.0,30.0,0,5,0.9998226258469616,0.999290880726138,10,40,56368,56408,56378,1,0,0,1,56412
10302022020456,mid,luc3d_paf_l1_flip,1,black,1,0.9996508315721768,1.533043516811743e-05,0.9998253853011184,1.0,0.9996508315721768,54396.0,0.0,19.0,0,2,1.0,0.9996508315721768,0,19,54396,54415,54396,1,0,0,1,54417
10302022020456,midL,luc3d_paf_l1_flip,1,black,1,0.9984530101843496,8.468907135679224e-06,0.999281238481386,1.0000553321775056,0.998563509456896,54221.0,-3.0,78.0,0,10,0.9999446708839748,0.9985082598206227,3,81,54218,54299,54221,1,0,0,1,54417
10302022023536,back,luc3d_paf_l1_flip,1,black,1,0.5292654863972089,8.31983094355003e-07,0.6921826080625197,1.0,0.5292654863972089,28520.0,0.0,25366.0,0,0,1.0,0.5292654863972089,0,25366,28520,53886,28520,0,1,0,1,54018
10302022023536,midL,luc3d_paf_l1_flip,1,black,1,0.4707994567340787,0.0,0.6401953095352544,1.0,0.4707994567340787,25305.0,0.0,28444.0,0,14,1.0,0.4707994567340787,0,28444,25305,53749,25305,0,1,0,1,54018
10302022020456,top,luc3d_paf_l1_flip,1,black,1,0.9993384177157034,0.0,0.999669099398864,1.0,0.9993384177157034,54379.0,0.0,36.0,0,5,1.0,0.9993384177157034,0,36,54379,54415,54379,1,0,0,1,54417
10302022020456,topL,luc3d_paf_l1_flip,1,black,1,0.9993383933986364,0.0,0.9996690872322824,1.0,0.9993383933986364,54377.0,0.0,36.0,0,5,1.0,0.9993383933986364,0,36,54377,54413,54377,1,0,0,1,54417
10302022030623,back,luc3d_paf_l1_flip,2,black,2,0.9972759320585408,0.0,0.998372856037771,0.9971758938562372,0.9995726952248692,18714.0,53.0,8.0,6,0,0.9976021740288804,1.0,45,0,18722,18722,18767,2,0,0,2,9492
10302022023536,mid,luc3d_paf_l1_flip,1,black,1,0.8132035234121465,0.0,0.8970701027764995,1.0000912075884714,0.8133518776077886,43860.0,-4.0,10065.0,0,4,0.9999088007295942,0.8132777005099675,4,10069,43856,53925,43860,1,0,0,1,54018
10302022030623,backL,luc3d_paf_l1_flip,2,black,2,0.9999465983125068,0.0,0.9999732998691694,0.9999466011640946,1.0,18726.0,1.0,0.0,0,0,0.9999466011640946,1.0,1,0,18726,18726,18727,2,0,0,2,9492
10302022023536,backL,luc3d_paf_l1_flip,1,black,1,0.8449958337191001,0.0,0.9159867120304298,1.0,0.8449958337191,45634.0,0.0,8371.0,0,0,1.0,0.8449958337191,0,8371,45634,54005,45634,1,0,0,1,54018
10302022030623,mid,luc3d_paf_l1_flip,2,black,2,0.9974352123964734,0.0022285363054125,0.999037690457097,0.9995720780957476,0.9985038738979428,18687.0,8.0,28.0,14,3,0.9996255683337792,0.9985573069730164,7,27,18688,18715,18695,2,0,0,2,9492
10302022030623,midL,luc3d_paf_l1_flip,2,black,2,0.9913419913419912,0.0003217303625334,0.9952324833940432,0.997583762886598,0.9929453262786596,18579.0,45.0,132.0,12,10,0.9982818791946309,0.9936935492491048,32,118,18593,18711,18625,2,0,0,2,9492
10302022023536,top,luc3d_paf_l1_flip,1,black,1,0.8447359158191148,0.0,0.91583397772578,1.0,0.8447359158191149,45598.0,0.0,8381.0,0,4,1.0,0.8447359158191149,0,8381,45598,53979,45598,1,0,0,1,54018
10302022030623,top,luc3d_paf_l1_flip,2,black,2,0.9972502776162022,0.0,0.9986235375086028,0.999787989611491,0.9974617947226482,18863.0,4.0,48.0,2,6,0.9998409922086182,0.9975146739992596,3,47,18864,18911,18867,2,0,0,2,9492
10302022030623,topL,luc3d_paf_l1_flip,2,black,2,0.997127353973827,4.925117530673876e-05,0.9982956058588548,0.9995200511945392,0.9970741568251942,18743.0,9.0,55.0,4,7,0.9998933447098975,0.997446536865624,2,48,18750,18798,18752,2,0,0,2,9492
10302022031312,back,luc3d_paf_l1_flip,2,white,2,1.0,0.0,1.0,1.0,1.0,18058.0,0.0,0.0,0,0,1.0,1.0,0,0,18058,18058,18058,2,0,0,2,9037
10302022031312,backL,luc3d_paf_l1_flip,2,white,2,1.0,0.0,1.0,1.0,1.0,18047.0,0.0,0.0,0,0,1.0,1.0,0,0,18047,18047,18047,2,0,0,2,9037
10302022031312,mid,luc3d_paf_l1_flip,2,white,2,0.9998890306830162,0.0,0.999944515341508,0.999944515341508,0.999944515341508,18022.0,1.0,1.0,0,1,0.999944515341508,0.999944515341508,1,1,18022,18023,18023,2,0,0,2,9037
10302022023536,topL,luc3d_paf_l1_flip,1,black,1,0.844468317620256,0.0,0.915676685311455,1.0,0.844468317620256,45592.0,0.0,8397.0,0,6,1.0,0.844468317620256,0,8397,45592,53989,45592,1,0,0,1,54018
10302022031312,midL,luc3d_paf_l1_flip,2,white,2,0.9981075364577536,0.0,0.9990529247910864,0.9999442399910784,0.9981631971501724,17933.0,1.0,33.0,0,4,0.9999442399910784,0.9981631971501724,1,33,17933,17966,17934,2,0,0,2,9037
10302022031312,top,luc3d_paf_l1_flip,2,white,2,1.0,0.0,1.0,1.0,1.0,18068.0,0.0,0.0,0,0,1.0,1.0,0,0,18068,18068,18068,2,0,0,2,9037
10302022031312,topL,luc3d_paf_l1_flip,2,white,2,0.9997230070356212,0.0,0.99986152269643,0.9997230837394772,1.0,18051.0,5.0,0.0,0,0,0.9997230837394772,1.0,5,0,18051,18051,18056,2,0,0,2,9037
10302022031841,back,luc3d_paf_l1_flip,2,white,2,0.999777753083676,0.0018733560918609,0.9145460606734082,0.9145460606734082,0.9145460606734082,16460.0,1538.0,1538.0,4,0,1.0,1.0,0,0,17998,17998,17998,2,0,0,2,9013
10302022031841,backL,luc3d_paf_l1_flip,2,white,2,0.9997772704493568,0.0,0.8920378619153675,0.8919881966482935,0.8920875327134028,16021.0,1940.0,1938.0,2,0,0.9998886476254106,1.0,2,0,17959,17959,17961,2,0,0,2,9013
10302022031841,mid,luc3d_paf_l1_flip,2,white,2,0.9974898198248452,0.0,0.9208902292591662,0.9219973160366808,0.9197857979583868,16489.0,1395.0,1438.0,2,6,1.0,0.9976013833881854,0,43,17884,17927,17884,2,0,0,2,9013
10302022031841,midL,luc3d_paf_l1_flip,2,white,2,0.9944708182072048,0.0019890360482857,0.9015259694806104,0.90393037619315,0.8991343200223402,16099.0,1711.0,1806.0,4,9,1.0,0.994694219491762,0,95,17810,17905,17810,2,0,0,2,9013
10302022031841,top,luc3d_paf_l1_flip,2,white,2,0.9973922210508794,0.002040287905763,0.899980557175791,0.9010567296996664,0.898906952227709,16201.0,1779.0,1822.0,4,6,1.0,0.9976141596848472,0,43,17980,18023,17980,2,0,0,2,9013
10302022031841,topL,luc3d_paf_l1_flip,2,white,2,0.997002997002997,0.0022264274347019,0.9132996165175346,0.9145703472840604,0.912032412032412,16433.0,1535.0,1585.0,4,7,1.0,0.9972249972249972,0,50,17968,18018,17968,2,0,0,2,9013
10302022032406,back,luc3d_paf_l1_flip,2,white,2,0.9984303652968036,0.0050294569319022,0.9982170450493284,0.9978137921201464,0.9986206240487062,20995.0,46.0,29.0,16,0,0.9991920536096192,1.0,17,0,21024,21024,21041,2,0,0,2,10606
