session,camera,tracker,difficulty,bedding,animals,num_switches,num_fragmentations,idf1,idp,idr,idtp,idfp,idfn,mota,motp,precision,recall,num_false_positives,num_misses,num_detections,num_objects,num_predictions,mostly_tracked,partially_tracked,mostly_lost,num_unique_objects,num_frames
10072022145420,back,josh_lucid_lite,4,black,4,0.0,40.0,0.9900931098696462,1.0,0.980380587107243,6646.0,0.0,133.0,0.980380587107243,0.0,1.0,0.980380587107243,0.0,133.0,6646.0,6779.0,6646.0,4.0,0.0,0.0,4.0,1799.0
10072022145420,backL,josh_lucid_lite,4,black,4,2.0,22.0,0.9948924315121498,0.9998444548141235,0.9899892191590944,6428.0,1.0,65.0,0.9898352071461574,0.0,1.0,0.9901432311720314,0.0,64.0,6429.0,6493.0,6429.0,4.0,0.0,0.0,4.0,1799.0
10072022145420,mid,josh_lucid_lite,4,black,4,4.0,25.0,0.9967757536675802,0.9996766370250606,0.9938916572898248,6183.0,2.0,38.0,0.9935701655682366,0.0,1.0,0.994213149011413,0.0,36.0,6185.0,6221.0,6185.0,4.0,0.0,0.0,4.0,1799.0
10072022145420,midL,josh_lucid_lite,4,black,4,0.0,23.0,0.9975832228892181,1.0,0.9951780992378286,6398.0,0.0,31.0,0.9951780992378286,0.0,1.0,0.9951780992378286,0.0,31.0,6398.0,6429.0,6398.0,4.0,0.0,0.0,4.0,1799.0
10072022145420,top,josh_lucid_lite,4,black,4,0.0,16.0,0.9983416252072969,1.0,0.9966887417218543,6622.0,0.0,22.0,0.9966887417218543,0.0,1.0,0.9966887417218543,0.0,22.0,6622.0,6644.0,6622.0,4.0,0.0,0.0,4.0,1799.0
10072022145420,topL,josh_lucid_lite,4,black,4,0.0,16.0,0.9969386993205406,1.0,0.9938960845615602,6676.0,0.0,41.0,0.9938960845615602,0.0,1.0,0.9938960845615602,0.0,41.0,6676.0,6717.0,6676.0,4.0,0.0,0.0,4.0,1799.0
